"","TIMESTAMP","D19_D","D28_W","D31_D","D33_D","D39_W","D4_W","D43_D","D7_D","D15_W","D25_W"
"6904",2023-08-17 22:30:00,7876.036,10529.31,7912.755,6670.505,10256.1,10340.21,7931.212,7269.37,11837.2827858556,11529.111832389
"6905",2023-08-17 22:40:00,7876.791,10531.04,7914.065,6670.58,10257.33,10340.45,7932.836,7269.552,11838.4822666789,11530.2779435502
"6906",2023-08-17 22:50:00,7876.866,10531.49,7915.358,6670.881,10259.58,10342.7,7935.63,7269.704,11840.3555131544,11532.1175053682
"6907",2023-08-17 23:00:00,7876.866,10532.7,7916.454,6671.108,10259.64,10343.73,7937.703,7269.595,11841.2200451287,11532.9389254289
"6908",2023-08-17 23:10:00,7877.017,10533.76,7917.217,6671.484,10259.65,10343.82,7938.616,7269.457,11841.6391867786,11533.368842425
"6909",2023-08-17 23:20:00,7877.017,10535.11,7918.647,6671.862,10259.66,10344.28,7940.122,7268.935,11842.332184115,11534.0170823268
"6910",2023-08-17 23:30:00,7877.017,10535.94,7919.924,6671.786,10260.71,10346.46,7941.849,7268.409,11843.8662743283,11535.519276526
"6911",2023-08-17 23:40:00,7877.101,10537.34,7920.225,6672.084,10262.14,10346.76,7943.876,7268.56,11845.0711944341,11536.6767983849
"6912",2023-08-17 23:50:00,7877.111,10537.5,7921.501,6672.092,10262.66,10346.76,7945.754,7268.334,11845.3310925787,11536.9370657014
"6913",2023-08-18,7877.322,10538.76,7921.802,6672.271,10262.66,10347.06,7947.181,7268.259,11845.9172717118,11537.4912360211
"6914",2023-08-18 00:10:00,7877.498,10539.6,7921.876,6672.417,10262.66,10347.36,7949.133,7268.259,11846.3548987999,11537.9128983798
"6915",2023-08-18 00:20:00,7877.745,10540.46,7921.802,6672.63,10262.89,10348.48,7950.108,7268.259,11847.1867357188,11538.7172712894
"6916",2023-08-18 00:30:00,7877.972,10540.39,7922.928,6672.822,10264.24,10349.46,7951.535,7268.259,11848.0621009382,11539.5467408188
"6917",2023-08-18 00:40:00,7878.069,10541.12,7923.003,6672.898,10265.14,10349.76,7953.112,7268.259,11848.7945939088,11540.2695112238
"6918",2023-08-18 00:50:00,7878.21,10543.04,7923.003,6673.023,10265.67,10350.14,7954.914,7268.259,11849.8536744509,11541.3194329585
"6919",2023-08-18 01:00:00,7878.417,10543.77,7923.28,6673.201,10266.11,10352.38,7956.621,7268.31,11851.1306387158,11542.5895482305
"6920",2023-08-18 01:10:00,7878.68,10544.65,7924.337,6673.421,10268.44,10352.84,7957.825,7268.312,11852.5166910157,11543.9752293938
"6921",2023-08-18 01:20:00,7878.725,10546.1,7924.678,6673.716,10268.89,10352.99,7960.72,7268.418,11853.2829527846,11544.7367290467
"6922",2023-08-18 01:30:00,7879.112,10547.7,7924.804,6673.919,10269.03,10353.38,7962.625,7268.512,11854.0671226671,11545.5236307028
"6923",2023-08-18 01:40:00,7878.988,10547.86,7925.054,6673.874,10269.19,10355.61,7964.852,7268.55,11855.0239689421,11546.5001588211
"6924",2023-08-18 01:50:00,7879.177,10548.64,7925.612,6674.042,10269.92,10356.33,7967.899,7268.591,11855.8711761581,11547.3266268585
"6925",2023-08-18 02:00:00,7879.262,10550.64,7926.319,6674.105,10272.29,10356.47,7969.271,7268.752,11857.6013341873,11548.971389871
"6926",2023-08-18 02:10:00,7879.354,10552.12,7926.579,6674.185,10272.49,10356.52,7972.31,7268.709,11858.2503986489,11549.5714856453
"6927",2023-08-18 02:20:00,7879.385,10552.99,7926.904,6674.284,10274.33,10357.54,7976.157,7268.849,11859.6765290769,11550.9659601183
"6928",2023-08-18 02:30:00,7879.199,10554.1,7927.004,6675.452,10275.97,10358.72,7979.646,7268.948,11861.1771601437,11552.4232827526
"6929",2023-08-18 02:40:00,7879.55,10554.54,7927.069,6676.549,10276.05,10359.94,7982.265,7268.784,11861.8311958575,11553.0602873268
"6930",2023-08-18 02:50:00,7879.112,10554.56,7927.103,6677.315,10276.34,10360.21,7984.262,7268.523,11862.0526951934,11553.2792484948
"6931",2023-08-18 03:00:00,7878.813,10554.87,7927.083,6677.318,10276.37,10360.18,7987.009,7268.12,11862.1680861161,11553.3860206864
"6932",2023-08-18 03:10:00,7879.04,10555.17,7927.604,6677.319,10277.74,10360.27,7988.053,7268.407,11862.8480192166,11554.0105389435
"6933",2023-08-18 03:20:00,7878.285,10555.02,7928.279,6677.319,10279.06,10360.69,7989.858,7268.246,11863.4596706817,11554.5779209196
"6934",2023-08-18 03:30:00,7878.285,10557.06,7928.809,6677.544,10279.37,10361.15,7991.516,7268.25,11864.5106711436,11555.6001909431
"6935",2023-08-18 03:40:00,7878.437,10557.59,7928.772,6678.299,10279.69,10362.37,7993.353,7267.913,11865.3050443611,11556.3734594504
"6936",2023-08-18 03:50:00,7878.285,10558.57,7928.745,6679.431,10280.78,10363.39,7995.056,7267.892,11866.481407011,11557.5170132118
"6937",2023-08-18 04:00:00,7878.21,10558.94,7928.948,6680.185,10281.32,10364.33,7998.466,7268.13,11867.1857553389,11558.19782664
"6938",2023-08-18 04:10:00,7878.21,10559.09,7929.471,6680.336,10282.83,10367.1,8000.744,7268.487,11868.8890042284,11559.8762269562
"6939",2023-08-18 04:20:00,7878.21,10560.3,7929.716,6680.336,10283.35,10367.47,8003.245,7268.645,11869.7049001778,11560.6546919314
"6940",2023-08-18 04:30:00,7878.21,10560.6,7929.862,6680.336,10283.13,10367.27,8005.623,7268.485,11869.6644529992,11560.6075078347
"6941",2023-08-18 04:40:00,7878.21,10560.6,7930.742,6680.336,10283.42,10367.53,8007.876,7268.689,11869.8787812152,11560.8163998665
"6942",2023-08-18 04:50:00,7878.21,10560.6,7931.114,6684.259,10284.66,10367.72,8009.901,7268.823,11870.4072081786,11561.3561236103
"6943",2023-08-18 05:00:00,7878.21,10561.43,7931.447,6689.463,10286.76,10368.79,8011.956,7268.984,11871.9345410142,11562.8364774503
"6944",2023-08-18 05:10:00,7882.736,10562.19,7931.409,6689.539,10287.32,10370.92,8012.827,7268.957,11873.2653481663,11564.1161746003
"6945",2023-08-18 05:20:00,7883.188,10563.47,7931.374,6689.463,10289.39,10370.87,8014.674,7268.553,11874.5714663207,11565.3234079238
"6946",2023-08-18 05:30:00,7883.038,10563.85,7931.211,6698.44,10289.69,10371.11,8016.306,7268.173,11874.9196853518,11565.6660086151
"6947",2023-08-18 05:40:00,7882.736,10565.13,7932.517,6719.637,10292.18,10371.79,8018.515,7268.487,11876.6305227571,11567.3161161222
"6948",2023-08-18 05:50:00,7882.812,10565.13,7932.96,6719.561,10292.69,10372.06,8019.566,7268.12,11876.9227095648,11567.6056097487
"6949",2023-08-18 06:00:00,7882.736,10565.36,7933.052,6719.561,10292.79,10373.46,8021.078,7267.67,11877.5615736173,11568.2138305899
"6950",2023-08-18 06:10:00,7882.736,10566.56,7933.437,6719.561,10294.27,10374.12,8023.792,7267.815,11878.8364818603,11569.4599794679
"6951",2023-08-18 06:20:00,7882.509,10566.87,7933.935,6719.561,10296.07,10374.41,8024.742,7267.86,11879.7697180268,11570.3711121555
"6952",2023-08-18 06:30:00,7882.663,10566.97,7934.444,6719.628,10296.22,10376.59,8024.952,7267.763,11880.658352005,11571.3004318248
"6953",2023-08-18 06:40:00,7882.165,10568.49,7934.407,6719.589,10297.47,10377.31,8026.718,7267.724,11881.9845825058,11572.5995567462
"6954",2023-08-18 06:50:00,7882.32,10569.71,7934.719,6719.592,10299.21,10377.33,8027.706,7267.733,11883.1163982954,11573.680868732
"6955",2023-08-18 07:00:00,7882.129,10569.85,7934.721,6719.687,10299.21,10377.33,8027.859,7267.736,11883.1709624461,11573.7331944467
"6956",2023-08-18 07:10:00,7882.301,10569.93,7934.721,6719.642,10299.21,10377.33,8028.009,7267.736,11883.2001630081,11573.7624522083
"6957",2023-08-18 07:20:00,7882.095,10569.96,7934.721,6719.658,10299.21,10377.33,8028.084,7267.736,11883.2108433439,11573.7734238136
"6958",2023-08-18 07:30:00,7882.353,10570.12,7934.721,6719.62,10299.21,10377.33,8028.61,7267.736,11883.2688842981,11573.8297197949
"6959",2023-08-18 07:40:00,7882.3,10569.93,7934.721,6719.639,10299.21,10377.33,8028.009,7267.736,11883.1944076647,11573.7595403337
"6960",2023-08-18 07:50:00,7882.545,10570.16,7934.721,6719.591,10299.21,10377.33,8028.009,7267.736,11883.278531195,11573.8483570256
"6961",2023-08-18 08:00:00,7882.219,10570.27,7934.721,6719.57,10299.21,10377.33,8028.084,7267.736,11883.3173620586,11573.8866585475
"6962",2023-08-18 08:10:00,7884.173,10570.49,7934.522,6719.564,10299.15,9991.426,8027.584,7267.691,11737.5487193545,11428.4658937911
"6963",2023-08-18 08:20:00,7886.133,10570.79,7932.115,6723.788,10299.14,6522.292,8022.096,7267.688,10352.0148371067,10082.0633144768
"6964",2023-08-18 08:30:00,7886.359,10570.34,7928.474,6758.712,10299.2,6522.474,8013.573,7267.724,10351.9697941438,10082.0341541409
"6965",2023-08-18 08:40:00,7886.888,10570.49,7924.503,6757.505,10299.21,6522.107,8003.37,7267.733,10351.8351541031,10081.894323915
"6966",2023-08-18 08:50:00,7886.888,10569.66,7919.372,6756.525,10299.18,6522.163,7991.027,7267.711,10351.5903657351,10081.6584480796
"6967",2023-08-18 09:00:00,7887.114,10569.06,7913.702,6755.771,10299.13,6522.057,7978.747,7267.677,10351.3140168594,10081.4084602714
"6968",2023-08-18 09:10:00,7887.265,10568.75,7907.043,6755.771,10299.07,6521.566,7963.826,7267.632,10350.9236971649,10081.0359165922
"6969",2023-08-18 09:20:00,7887.265,10567.4,7901.902,6754.866,10298.82,6520.889,7949.892,7268.061,10350.0305584357,10080.1647224846
"6970",2023-08-18 09:30:00,7887.265,10566.87,7895.159,6752.829,10298.75,6520.99,7936.844,7267.785,10349.8782916372,10080.0304329882
"6971",2023-08-18 09:40:00,7887.265,10566.94,7888.716,6745.513,10298.78,6520.929,7921.319,7268.031,10349.8803521073,10080.0321543607
"6972",2023-08-18 09:50:00,7887.265,10566.94,7880.823,6743.702,10298.59,6521.012,7903.505,7267.65,10349.8602780062,10080.0133993997
"6973",2023-08-18 10:00:00,7887.265,10565.51,7873.249,6743.702,10297.86,6520.796,7886.994,7267.36,8792.61,6655.747
"6974",2023-08-18 10:10:00,7887.265,10564.83,7865.791,6743.702,10297.31,6520.327,7873.458,7267.57,8793.139,6651.749
"6975",2023-08-18 10:20:00,7887.566,10563.62,7859.389,6743.702,10295.33,6516.183,7860.065,7266.906,8791.63,6647.223
"6976",2023-08-18 10:30:00,7888.396,10562.04,7853.716,6743.702,10290.51,6507.728,7847.482,7261.94,8781.22,6642.018
"6977",2023-08-18 10:40:00,7890.135,10558.4,7850.185,6739.417,10281.85,6500.343,7833.89,7255.203,8776.916,6640.449
"6978",2023-08-18 10:50:00,7889.976,10554.77,7847.888,6735.973,10274.78,6494.177,7820.931,7248.149,8776.807,6640.78
"6979",2023-08-18 11:00:00,7889.562,10554.29,7844.729,6735.255,10271.98,6491.973,7809.892,7241.563,8776.061,6640.507
"6980",2023-08-18 11:10:00,7889.245,10553.39,7840.517,6726.008,10271.87,6491.903,7801.998,7239.756,8774.1,6640.177
"6981",2023-08-18 11:20:00,7890.316,10552.83,7834.187,6710.54,10272.44,6488.731,7794.917,7239.285,8772.717,6639.872
"6982",2023-08-18 11:30:00,7890.099,10552.54,7827.123,6694.285,10272.8,6484.671,7788.604,7239.729,8757.384,6639.69
"6983",2023-08-18 11:40:00,7889.334,10551.94,7821.641,6689.212,10272.95,6480.767,7783.347,7239.729,8752.965,6639.363
"6984",2023-08-18 11:50:00,7885.931,10553.21,7818.66,6687.402,10272.13,6477.433,7778.502,7239.623,8745.952,6639.354
"6985",2023-08-18 12:00:00,7884.868,10553.48,7815.516,6687.282,10272.3,6474.087,7775.046,7239.481,8727.575,6639.095
"6986",2023-08-18 12:10:00,7884.296,10553.52,7812.377,6684.025,10272.75,6473.214,7770.56,7239.008,8722.91,6638.931
"6987",2023-08-18 12:20:00,7880.896,10553.93,7808.271,6672.645,10272.72,6472.859,7767.737,7239.667,8711.96,6638.861
"6988",2023-08-18 12:30:00,7877.932,10553.98,7805.07,6659.655,10272.76,6472.695,7764.531,7240.004,8704.545,6638.842
"6989",2023-08-18 12:40:00,7875.965,10553.9,7801.41,6644.87,10272.67,6472.585,7762.383,7239.891,8703.482,6637.63
"6990",2023-08-18 12:50:00,7873.853,10552.91,7798.933,6644.869,10272.56,6472.524,7760.347,7239.737,8703.405,6637.328
"6991",2023-08-18 13:00:00,7872.043,10551.86,7797.621,6640.948,10272.61,6472.556,7758.134,7239.774,8702.953,6637.328
"6992",2023-08-18 13:10:00,7870.158,10551.41,7793.543,6629.033,10272.49,6472.474,7757.667,7239.688,8702.953,6637.102
"6993",2023-08-18 13:20:00,7868.197,10551.33,7792.567,6626.771,10272.28,6472.274,7757.51,7239.542,8703.33,6637.252
"6994",2023-08-18 13:30:00,7866.462,10551.41,7791.893,6626.771,10272.19,6471.987,7757.437,7239.398,8703.857,6637.328
"6995",2023-08-18 13:40:00,7865.407,10551.1,7792.061,6626.771,10272.33,6472.215,7757.548,7239.202,8704.989,6637.252
"6996",2023-08-18 13:50:00,7863.823,10549.52,7791.934,6626.771,10272.14,6471.959,7759.805,7239.216,8705.743,6634.839
"6997",2023-08-18 14:00:00,7863.145,10545.15,7791.988,6626.771,10272.32,6471.616,7762.49,7239.19,8705.365,6631.37
"6998",2023-08-18 14:10:00,7863.371,10542.58,7792.044,6626.771,10272.29,6471.901,7763.518,7239.319,8704.989,6628.882
"6999",2023-08-18 14:20:00,7863.446,10540.09,7792.052,6626.771,10272.3,6471.532,7763.526,7239.477,8701.822,6625.791
"7000",2023-08-18 14:30:00,7863.446,10539.72,7790.8,6626.771,10272.36,6471.177,7763.572,7239.444,8696.845,6622.849
"7001",2023-08-18 14:40:00,7863.069,10540.32,7786.694,6626.318,10272.26,6470.908,7763.498,7238.099,8694.432,6618.023
"7002",2023-08-18 14:50:00,7860.431,10538.96,7783.403,6623.076,10272.26,6470.843,7763.496,7238.022,8694.508,6617.873
"7003",2023-08-18 15:00:00,7858.696,10536.02,7781.451,6623.001,10272.18,6470.78,7765.012,7237.966,8695.939,6618.023
"7004",2023-08-18 15:10:00,7856.434,10531.42,7781.608,6623.604,10272.38,6470.986,7774.251,7238.112,8695.939,6618.023
"7005",2023-08-18 15:20:00,7851.833,10527.35,7781.414,6619.08,10272.11,6470.825,7773.896,7237.694,8693.603,6617.948
"7006",2023-08-18 15:30:00,7851.381,10526.52,7781.258,6608.673,10271.92,6470.62,7774.952,7235.685,8684.479,6616.892
"7007",2023-08-18 15:40:00,7850.024,10524.33,7781.364,6608.673,10272.06,6470.708,7775.734,7234.882,8669.473,6611.237
"7008",2023-08-18 15:50:00,7847.535,10523.96,7781.341,6607.09,10272.03,6470.689,7776.99,7234.487,8659.744,6608.673
"7009",2023-08-18 16:00:00,7842.785,10524.33,7781.32,6605.657,10272,6470.671,7779.369,7233.04,8659.744,6608.673
"7010",2023-08-18 16:10:00,7837.657,10524.56,7781.22,6605.657,10271.89,6470.589,7780.782,7232.057,8660.8,6608.598
"7011",2023-08-18 16:20:00,7834.339,10524.94,7781.106,6605.657,10271.72,6470.494,7784.034,7231.19,8661.63,6606.712
"7012",2023-08-18 16:30:00,7833.359,10525.31,7781.717,6605.657,10271.54,6470.377,7785.47,7229.033,8661.705,6605.958
"7013",2023-08-18 16:40:00,7830.87,10525.01,7782.612,6605.657,10271.52,6470.373,7786.508,7228.495,8662.007,6606.637
"7014",2023-08-18 16:50:00,7827.553,10524.64,7783.961,6602.792,10271.53,6470.446,7791.317,7227.148,8662.385,6605.958
"7015",2023-08-18 17:00:00,7824.913,10524.94,7784.013,6601.66,10271.58,6470.564,7795.263,7225.538,8666.758,6604.299
"7016",2023-08-18 17:10:00,7824.461,10524.79,7784.046,6601.509,10271.64,6470.516,7798.758,7223.774,8673.393,6604.148
"7017",2023-08-18 17:20:00,7824.234,10525.24,7784.134,6602.565,10271.65,6470.677,7801.474,7222.585,8677.39,6604.148
"7018",2023-08-18 17:30:00,7824.169,10525.15,7785.101,6602.446,10271.62,6470.595,7804.221,7222.558,8678.99,6604.169
"7019",2023-08-18 17:40:00,7824.192,10525.26,7788.63,6602.604,10271.47,6470.308,7808.371,7220.482,8679.304,6604.716
"7020",2023-08-18 17:50:00,7824.624,10525.23,7791.395,6602.587,10267.88,6469.723,7812.036,7219.206,8679.279,6605.075
"7021",2023-08-18 18:00:00,7824.246,10524.92,7794.289,6602.392,10265.39,6470.058,7816.439,7216.999,8682.491,6605.412
"7022",2023-08-18 18:10:00,7826.228,10524.55,7798.525,6602.159,10265.23,6469.51,7822.319,7215.233,8686.107,6605.854
"7023",2023-08-18 18:20:00,7826.271,10524,7800.094,6601.819,10265.22,6469.729,7828.917,7212.599,8686.564,6607.242
"7024",2023-08-18 18:30:00,7826.16,10523.85,7807.181,6600.288,10265.26,6470.205,7833.602,7209.925,8686.51,6607.751
"7025",2023-08-18 18:40:00,7826.129,10523.81,7816.737,6597.548,10265.19,6470.088,7835.353,7207.776,8686.627,6608.027
"7026",2023-08-18 18:50:00,7825.788,10523.35,7820.351,6596.206,10265.21,6470.021,7838.515,7207.186,8686.1,6609.398
"7027",2023-08-18 19:00:00,7825.548,10523.03,7824.52,6594.268,10265.36,6469.967,7840.508,7205.116,8686.208,6610.854
"7028",2023-08-18 19:10:00,7825.596,10523.09,7825.095,6592.57,10265.22,6470.034,7840.783,7204.272,8687.612,6614.362
"7029",2023-08-18 19:20:00,7826.008,10523.64,7825.737,6592.62,10265.18,6469.857,7840.749,7202.216,8691.166,6616.821
"7030",2023-08-18 19:30:00,7825.924,10523.53,7825.729,6592.474,10265.17,6471.501,7842.167,7201.232,8695.296,6619.013
"7031",2023-08-18 19:40:00,7825.995,10523.63,7825.728,6592.509,10267.35,6472.926,7842.241,7200.48,8700.092,6621.108
"7032",2023-08-18 19:50:00,7826.393,10524.16,7825.728,6592.869,10268.7,6477.13,7842.241,7199.129,8705.769,6624.612
"7033",2023-08-18 20:00:00,7826.543,10525.72,7825.728,6592.995,10272.22,6479.532,7842.241,7199.354,8710.912,6627.378
"7034",2023-08-18 20:10:00,7826.56,10526.67,7827.379,6593.071,10275.9,6483.885,7843.441,7199.28,8715.537,6629.265
"7035",2023-08-18 20:20:00,7826.284,10530.36,7829.229,6593.349,10279.04,6488.128,7844.241,7199.249,8719.221,6631.353
"7036",2023-08-18 20:30:00,7825.962,10533.65,7832.607,6593.521,10282.58,6491.269,7846.181,7199.231,8723.521,6634.392
"7037",2023-08-18 20:40:00,7825.794,10536.67,7834.755,6593.571,10286.11,6494.835,7847.365,7198.61,8727.659,6635.95
"7038",2023-08-18 20:50:00,7825.584,10539.48,7837.978,6593.585,10289.23,6496.795,7850.063,7198.762,8731.373,6638.226
"7039",2023-08-18 21:00:00,7824.985,10542.43,7840.538,6593.588,10290.8,6499.367,7852.248,7198.476,8735.826,6640.341
"7040",2023-08-18 21:10:00,7824.307,10544.16,7843.716,6593.589,10293.56,6501.778,7854.3,7198.568,8739.823,6642.001
"7041",2023-08-18 21:20:00,7824.382,10545.6,7846.466,6593.589,10295.41,6503.167,7857.268,7199.055,8742.614,6642.528
"7042",2023-08-18 21:30:00,7824.458,10547.71,7849.26,6593.589,10296.23,6505.52,7859.995,7199.271,8747.289,6644.64
"7043",2023-08-18 21:40:00,7824.759,10549.97,7852.265,6593.438,10298.58,6507.722,7863.225,7199.323,8750.456,6644.866
"7044",2023-08-18 21:50:00,7824.307,10551.48,7854.685,6592.759,10299.9,6508.723,7865.478,7199.518,8753.396,6645.997
"7045",2023-08-18 22:00:00,7824.231,10553.36,7857.993,6592.232,10302.74,6511.477,7868.204,7199.938,8755.131,6647.581
"7046",2023-08-18 22:10:00,7824.231,10555.1,7860.666,6592.081,10304.29,6513.164,7871.251,7200.392,8757.545,6647.882
"7047",2023-08-18 22:20:00,7824.231,10556.61,7862.767,6592.081,10304.58,6515.076,7873.876,7200.594,8759.279,6649.315
"7048",2023-08-18 22:30:00,7824.231,10557.13,7864.936,6592.081,10305.58,6515.883,7877.325,7200.659,8761.39,6650.898
"7049",2023-08-18 22:40:00,7824.231,10558.79,7865.857,6592.081,10307.71,6516.8,7879.373,7200.677,8764.104,6652.03
"7050",2023-08-18 22:50:00,7824.231,10560.3,7867.289,6592.081,10307.71,6518.907,7881.855,7200.681,8766.141,6653.538
"7051",2023-08-18 23:00:00,7824.231,10561.51,7868.866,6592.005,10307.94,6519.358,7883.958,7200.682,8768.855,6654.518
"7052",2023-08-18 23:10:00,7824.529,10562.13,7870.819,6592.247,10310.04,6521.16,7885.385,7200.682,8771.288,6657.108
"7053",2023-08-18 23:20:00,7824.889,10564,7871.87,6592.397,10310.72,6521.911,7886.362,7200.682,8774.276,6659.138
"7054",2023-08-18 23:30:00,7824.962,10564.89,7873.447,6591.956,10310.72,6522.362,7889.29,7200.682,8777.635,6660.89
"7055",2023-08-18 23:40:00,7824.493,10566.3,7874.048,6591.873,10311.54,6524.389,7890.941,7200.457,8781.37,6661.638
"7056",2023-08-18 23:50:00,7824.766,10568.79,7875.612,6592.293,10312.98,6525.042,7892.883,7200.59,8783.666,6664.175
"7057",2023-08-19,7825.004,10570.62,7876.565,6592.486,10313.87,6526.511,7895.187,7200.037,8785.959,6664.905
"7058",2023-08-19 00:10:00,7825.245,10572.3,7877.735,6592.697,10314.03,6527.736,7897.108,7200.295,8787.221,6666.394
"7059",2023-08-19 00:20:00,7825.211,10574.57,7878.37,6592.796,10316.54,6528.626,7898.644,7199.855,8789.766,6666.946
"7060",2023-08-19 00:30:00,7825.169,10576.43,7878.646,6592.824,10317.63,6530.745,7900.873,7199.815,8790.859,6668.106
"7061",2023-08-19 00:40:00,7824.801,10577.2,7879.515,6592.831,10317.88,6531.657,7902.944,7199.991,8791.699,6668.265
"7062",2023-08-19 00:50:00,7825.105,10578.63,7880.327,6592.833,10319.98,6532.847,7904.213,7199.984,8792.532,6668.267
"7063",2023-08-19 01:00:00,7825.181,10578.78,7880.784,6592.833,10321.08,6533.502,7905.34,7200.121,8794.191,6668.342
"7064",2023-08-19 01:10:00,7825.331,10579.46,7881.963,6592.833,10321.24,6534.885,7906.97,7200.238,8796.605,6668.418
"7065",2023-08-19 01:20:00,7825.256,10581.72,7882.064,6592.833,10322,6534.844,7908.944,7200.19,8798.49,6670.907
"7066",2023-08-19 01:30:00,7824.804,10582.48,7883.237,6592.833,10323.14,6536.372,7910.647,7200.305,8799.697,6671.284
"7067",2023-08-19 01:40:00,7824.276,10583.16,7884.421,6592.833,10324.43,6537.396,7911.319,7200.369,8801.433,6671.284
"7068",2023-08-19 01:50:00,7823.898,10584.67,7885.332,6592.833,10324.63,6538.204,7913.269,7200.503,8802.338,6671.284
"7069",2023-08-19 02:00:00,7823.898,10584.74,7885.105,6592.833,10324.65,6539.055,7914.919,7200.366,8803.847,6671.962
"7070",2023-08-19 02:10:00,7823.898,10585.27,7885.729,6592.833,10326.02,6539.823,7915.839,7200.792,8804.525,6672.717
"7071",2023-08-19 02:20:00,7823.898,10586.55,7886.211,6592.833,10328.49,6540.624,7917.53,7201.1,8805.732,6673.924
"7072",2023-08-19 02:30:00,7823.898,10587.99,7887.523,6592.833,10329.83,6541.767,7918.993,7201.201,8807.544,6674.302
"7073",2023-08-19 02:40:00,7823.898,10588.82,7887.666,6592.833,10331.41,6542.286,7920.12,7201.202,8808.448,6674.302
"7074",2023-08-19 02:50:00,7823.898,10589.72,7887.729,6592.833,10331.61,6544.305,7922.204,7201.185,8810.033,6674.302
"7075",2023-08-19 03:00:00,7823.898,10590.78,7887.693,6592.833,10332.47,6545.026,7923.595,7201.152,8810.561,6674.754
"7076",2023-08-19 03:10:00,7823.898,10590.78,7887.958,6592.833,10334.79,6546.247,7925.286,7201.255,8810.561,6675.734
"7077",2023-08-19 03:20:00,7823.942,10590.99,7888.539,6592.87,10336.14,6547.044,7927.745,7201.306,8810.609,6677.28
"7078",2023-08-19 03:30:00,7824.11,10592.65,7889.286,6593.016,10337.71,6547.867,7928.485,7201.295,8810.879,6677.499
"7079",2023-08-19 03:40:00,7824.146,10594.33,7889.224,6593.169,10337.71,6548.191,7929.857,7201.245,8812.367,6677.659
"7080",2023-08-19 03:50:00,7824.384,10595.46,7890.558,6593.275,10338.17,6549.741,7931.347,7201.228,8814.318,6678.367
"7081",2023-08-19 04:00:00,7823.584,10596.72,7890.881,6593.563,10338.81,6550.948,7933.092,7201.312,8814.754,6679.341
"7082",2023-08-19 04:10:00,7823.838,10597.49,7891.318,6593.563,10340.79,6551.062,7934.506,7201.061,8816.237,6680.022
"7083",2023-08-19 04:20:00,7823.701,10598.49,7891.991,6593.27,10340.99,6552.199,7935.85,7201.21,8817.985,6681.315
"7084",2023-08-19 04:30:00,7823.626,10598.66,7892.169,6592.958,10341.81,6553.074,7937.083,7200.652,8818.074,6681.456
"7085",2023-08-19 04:40:00,7823.27,10599.9,7892.457,6592.599,10344.02,6554.014,7939.776,7200.778,8818.399,6681.474
"7086",2023-08-19 04:50:00,7822.898,10600.96,7892.597,6592.453,10344.2,6554.13,7940.665,7200.903,8820.744,6681.479
"7087",2023-08-19 05:00:00,7822.447,10601.64,7892.594,6592.454,10344.19,6554.353,7941.94,7200.452,8821.576,6681.555
"7088",2023-08-19 05:10:00,7822.296,10601.79,7892.604,6592.529,10344.43,6555.188,7943.679,7200.612,8822.405,6681.781
"7089",2023-08-19 05:20:00,7822.22,10603.38,7893.021,6592.454,10346.74,6557.175,7946.124,7200.574,8823.612,6682.31
"7090",2023-08-19 05:30:00,7822.22,10604.51,7893.407,6592.228,10347.51,6557.184,7946.736,7200.734,8824.064,6684.347
"7091",2023-08-19 05:40:00,7822.22,10604.66,7894.162,6592.152,10349.01,6557.187,7948.167,7200.888,8824.141,6684.498
"7092",2023-08-19 05:50:00,7822.22,10604.66,7894.162,6591.624,10350.29,6557.563,7949.293,7201.038,8824.141,6684.498
"7093",2023-08-19 06:00:00,7822.22,10604.74,7894.237,6591.397,10350.29,6558.388,7951.621,7201.338,8824.593,6684.498
"7094",2023-08-19 06:10:00,7822.22,10605.04,7894.987,6591.247,10350.59,6558.688,7953.198,7201.263,8825.649,6684.724
"7095",2023-08-19 06:20:00,7822.22,10604.81,7895.438,6591.096,10352.54,6559.365,7954.851,7201.188,8826.781,6686.006
"7096",2023-08-19 06:30:00,7822.22,10605.04,7895.664,6591.171,10353.29,6560.191,7955.752,7200.737,8827.158,6687.138
"7097",2023-08-19 06:40:00,7822.22,10605.26,7895.664,6591.096,10353.29,6560.191,7956.879,7200.512,8827.158,6687.44
"7098",2023-08-19 06:50:00,7822.277,10606.1,7895.664,6590.993,10353.52,6560.191,7958.757,7200.813,8827.299,6687.564
"7099",2023-08-19 07:00:00,7822.267,10606.91,7895.664,6590.985,10356.3,6560.191,7959.733,7200.362,8827.59,6687.479
"7100",2023-08-19 07:10:00,7822.301,10606.81,7896.039,6591.013,10356.3,6560.191,7960.484,7200.287,8827.928,6687.433
"7101",2023-08-19 07:20:00,7822.265,10607.36,7896.19,6590.983,10356.3,6560.191,7960.409,7200.437,8828.115,6687.554
"7102",2023-08-19 07:30:00,7822.233,10607.24,7896.34,6590.956,10356.3,6560.191,7961.386,7200.137,8827.853,6687.526
"7103",2023-08-19 07:40:00,7822.225,10607.46,7896.039,6590.948,10356.6,6560.191,7961.161,7200.137,8828.37,6687.52
"7104",2023-08-19 07:50:00,7822.223,10607.53,7896.114,6591.249,10357.2,6560.191,7961.386,7200.137,8828.596,6687.518
"7105",2023-08-19 08:00:00,7822.223,10607.68,7895.814,6591.324,10357.28,6560.191,7960.86,7200.137,8828.67,6687.518
